GEOID,month,year,Notes,County,Year,Month,Month Code,Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval,ID,mean_ch4
49053,01,2018,NA,"Washington County, UT",2018,Jan.,2018/01,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1837.0350036621094
49053,01,2020,NA,"Washington County, UT",2020,Jan.,2020/01,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1844.0899658203125
49053,01,2021,NA,"Washington County, UT",2021,Jan.,2021/01,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1867.2500305175781
49053,01,2021,NA,"Washington County, UT",2021,Jan.,2021/01,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1867.2500305175781
49053,02,2019,NA,"Washington County, UT",2019,Feb.,2019/02,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1841.9000244140625
49053,02,2019,NA,"Washington County, UT",2019,Feb.,2019/02,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1841.9000244140625
49053,02,2020,NA,"Washington County, UT",2020,Feb.,2020/02,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1836.7850036621094
49053,03,2019,NA,"Washington County, UT",2019,Mar.,2019/03,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1840.510009765625
49053,03,2019,NA,"Washington County, UT",2019,Mar.,2019/03,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1840.510009765625
49053,03,2020,NA,"Washington County, UT",2020,Mar.,2020/03,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1845.0999755859375
49053,03,2021,NA,"Washington County, UT",2021,Mar.,2021/03,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1901.9849853515625
49053,03,2021,NA,"Washington County, UT",2021,Mar.,2021/03,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1901.9849853515625
49053,04,2018,NA,"Washington County, UT",2018,Apr.,2018/04,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1872.580017089844
49053,04,2019,NA,"Washington County, UT",2019,Apr.,2019/04,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1886.780029296875
49053,04,2020,NA,"Washington County, UT",2020,Apr.,2020/04,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1879.3066813151042
49053,04,2020,NA,"Washington County, UT",2020,Apr.,2020/04,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1879.3066813151042
49053,04,2021,NA,"Washington County, UT",2021,Apr.,2021/04,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1880.9725036621094
49053,05,2020,NA,"Washington County, UT",2020,May,2020/05,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1896.2050170898438
49053,05,2020,NA,"Washington County, UT",2020,May,2020/05,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1896.2050170898438
49053,05,2021,NA,"Washington County, UT",2021,May,2021/05,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1871.2450256347656
49053,06,2019,NA,"Washington County, UT",2019,Jun.,2019/06,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1883.9850463867188
49053,06,2020,NA,"Washington County, UT",2020,Jun.,2020/06,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1874.8233642578125
49053,06,2020,NA,"Washington County, UT",2020,Jun.,2020/06,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1874.8233642578125
49053,07,2020,NA,"Washington County, UT",2020,Jul.,2020/07,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1887.2809814453126
49053,07,2021,NA,"Washington County, UT",2021,Jul.,2021/07,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1923.1900024414065
49053,07,2021,NA,"Washington County, UT",2021,Jul.,2021/07,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1923.1900024414065
49053,08,2021,NA,"Washington County, UT",2021,Aug.,2021/08,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1880.0119873046874
49053,08,2021,NA,"Washington County, UT",2021,Aug.,2021/08,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1880.0119873046874
49053,09,2018,NA,"Washington County, UT",2018,Sep.,2018/09,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1854.4437408447266
49053,09,2020,NA,"Washington County, UT",2020,Sep.,2020/09,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1885.7349853515625
49053,10,2020,NA,"Washington County, UT",2020,Oct.,2020/10,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1890.9650268554688
49053,10,2020,NA,"Washington County, UT",2020,Oct.,2020/10,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1890.9650268554688
49053,11,2019,NA,"Washington County, UT",2019,Nov.,2019/11,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1862.5675048828125
49053,11,2020,NA,"Washington County, UT",2020,Nov.,2020/11,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1891.2833251953125
49053,11,2020,NA,"Washington County, UT",2020,Nov.,2020/11,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1891.2833251953125
49053,12,2020,NA,"Washington County, UT",2020,Dec.,2020/12,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1873.8299560546875
49053,12,2020,NA,"Washington County, UT",2020,Dec.,2020/12,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1873.8299560546875
49053,12,2021,NA,"Washington County, UT",2021,Dec.,2021/12,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1877.0599975585938
49053,12,2021,NA,"Washington County, UT",2021,Dec.,2021/12,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1877.0599975585938
49057,01,2019,NA,"Weber County, UT",2019,Jan.,2019/01,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1865.1300048828125
49057,01,2019,NA,"Weber County, UT",2019,Jan.,2019/01,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1865.1300048828125
49057,01,2021,NA,"Weber County, UT",2021,Jan.,2021/01,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1852.760009765625
49057,02,2021,NA,"Weber County, UT",2021,Feb.,2021/02,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1868.56005859375
49057,02,2021,NA,"Weber County, UT",2021,Feb.,2021/02,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1868.56005859375
49057,03,2018,NA,"Weber County, UT",2018,Mar.,2018/03,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1850.510009765625
49057,03,2020,NA,"Weber County, UT",2020,Mar.,2020/03,23,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1814.699951171875
49057,03,2020,NA,"Weber County, UT",2020,Mar.,2020/03,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1814.699951171875
49057,03,2021,NA,"Weber County, UT",2021,Mar.,2021/03,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1851.5549926757812
49057,04,2018,NA,"Weber County, UT",2018,Apr.,2018/04,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1846.7449951171875
49057,04,2019,NA,"Weber County, UT",2019,Apr.,2019/04,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1868.7000122070312
49057,04,2019,NA,"Weber County, UT",2019,Apr.,2019/04,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1868.7000122070312
49057,04,2020,NA,"Weber County, UT",2020,Apr.,2020/04,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1867.81005859375
49057,04,2020,NA,"Weber County, UT",2020,Apr.,2020/04,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1867.81005859375
49057,05,2018,NA,"Weber County, UT",2018,May,2018/05,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1837.1099853515625
49057,05,2019,NA,"Weber County, UT",2019,May,2019/05,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1837.3299560546875
49057,05,2019,NA,"Weber County, UT",2019,May,2019/05,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1837.3299560546875
49057,05,2020,NA,"Weber County, UT",2020,May,2020/05,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1837.550048828125
49057,05,2020,NA,"Weber County, UT",2020,May,2020/05,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1837.550048828125
49057,06,2018,NA,"Weber County, UT",2018,Jun.,2018/06,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1873.1500244140625
49057,06,2019,NA,"Weber County, UT",2019,Jun.,2019/06,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1872.5999755859375
49057,06,2019,NA,"Weber County, UT",2019,Jun.,2019/06,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1872.5999755859375
49057,06,2021,NA,"Weber County, UT",2021,Jun.,2021/06,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1893.5
49057,06,2021,NA,"Weber County, UT",2021,Jun.,2021/06,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1893.5
49057,07,2018,NA,"Weber County, UT",2018,Jul.,2018/07,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1890.6700439453125
49057,07,2019,NA,"Weber County, UT",2019,Jul.,2019/07,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1839.3300170898438
49057,07,2019,NA,"Weber County, UT",2019,Jul.,2019/07,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1839.3300170898438
49057,07,2020,NA,"Weber County, UT",2020,Jul.,2020/07,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1868.5799560546875
49057,07,2020,NA,"Weber County, UT",2020,Jul.,2020/07,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1868.5799560546875
49057,08,2018,NA,"Weber County, UT",2018,Aug.,2018/08,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1864.989990234375
49057,08,2020,NA,"Weber County, UT",2020,Aug.,2020/08,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1844.010009765625
49057,08,2020,NA,"Weber County, UT",2020,Aug.,2020/08,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1844.010009765625
49057,08,2021,NA,"Weber County, UT",2021,Aug.,2021/08,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1863.52001953125
49057,09,2018,NA,"Weber County, UT",2018,Sep.,2018/09,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1839.510009765625
49057,09,2019,NA,"Weber County, UT",2019,Sep.,2019/09,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1858.8099975585938
49057,09,2020,NA,"Weber County, UT",2020,Sep.,2020/09,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1876.9600219726562
49057,09,2020,NA,"Weber County, UT",2020,Sep.,2020/09,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1876.9600219726562
49057,09,2021,NA,"Weber County, UT",2021,Sep.,2021/09,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1881.6999918619792
49057,09,2021,NA,"Weber County, UT",2021,Sep.,2021/09,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1881.6999918619792
49057,10,2019,NA,"Weber County, UT",2019,Oct.,2019/10,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1855.6199951171875
49057,10,2019,NA,"Weber County, UT",2019,Oct.,2019/10,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1855.6199951171875
49057,10,2021,NA,"Weber County, UT",2021,Oct.,2021/10,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1903.0400390625
49057,10,2021,NA,"Weber County, UT",2021,Oct.,2021/10,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1903.0400390625
49057,11,2019,NA,"Weber County, UT",2019,Nov.,2019/11,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1879.3599853515625
49057,11,2020,NA,"Weber County, UT",2020,Nov.,2020/11,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1931.9200439453125
49057,11,2021,NA,"Weber County, UT",2021,Nov.,2021/11,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1875.9099731445312
49057,11,2021,NA,"Weber County, UT",2021,Nov.,2021/11,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1875.9099731445312
49057,12,2020,NA,"Weber County, UT",2020,Dec.,2020/12,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1894.9600219726562
50007,02,2020,NA,"Chittenden County, VT",2020,Feb.,2020/02,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1832.9033610026042
50007,02,2020,NA,"Chittenden County, VT",2020,Feb.,2020/02,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1832.9033610026042
50007,02,2021,NA,"Chittenden County, VT",2021,Feb.,2021/02,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1915.97998046875
50007,06,2020,NA,"Chittenden County, VT",2020,Jun.,2020/06,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1896.7440185546875
50007,06,2021,NA,"Chittenden County, VT",2021,Jun.,2021/06,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1893.4800415039062
50007,07,2021,NA,"Chittenden County, VT",2021,Jul.,2021/07,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1912.9349975585938
50007,08,2021,NA,"Chittenden County, VT",2021,Aug.,2021/08,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1910.7288953993057
50007,09,2020,NA,"Chittenden County, VT",2020,Sep.,2020/09,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1872.2416585286458
50007,09,2021,NA,"Chittenden County, VT",2021,Sep.,2021/09,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1901.885009765625
50007,12,2021,NA,"Chittenden County, VT",2021,Dec.,2021/12,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1870.300048828125
51003,01,2018,NA,"Albemarle County, VA",2018,Jan.,2018/01,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1882.489990234375
51003,03,2020,NA,"Albemarle County, VA",2020,Mar.,2020/03,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1817.4599609375
51003,05,2019,NA,"Albemarle County, VA",2019,May,2019/05,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1861.7550048828125
51003,06,2021,NA,"Albemarle County, VA",2021,Jun.,2021/06,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1914.3125
51003,07,2018,NA,"Albemarle County, VA",2018,Jul.,2018/07,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1887.8100341796876
51003,07,2021,NA,"Albemarle County, VA",2021,Jul.,2021/07,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1878.93994140625
51003,08,2021,NA,"Albemarle County, VA",2021,Aug.,2021/08,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1915.3999837239583
51003,09,2020,NA,"Albemarle County, VA",2020,Sep.,2020/09,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1876.6875305175781
51003,10,2021,NA,"Albemarle County, VA",2021,Oct.,2021/10,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1902.7266845703125
51003,11,2021,NA,"Albemarle County, VA",2021,Nov.,2021/11,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1890.47998046875
51003,11,2021,NA,"Albemarle County, VA",2021,Nov.,2021/11,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1890.47998046875
51003,12,2019,NA,"Albemarle County, VA",2019,Dec.,2019/12,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1872.1400146484375
51015,03,2019,NA,"Augusta County, VA",2019,Mar.,2019/03,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1853.9000244140625
51015,04,2019,NA,"Augusta County, VA",2019,Apr.,2019/04,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1872.7333170572917
51015,04,2020,NA,"Augusta County, VA",2020,Apr.,2020/04,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1889.52001953125
51015,06,2019,NA,"Augusta County, VA",2019,Jun.,2019/06,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1878.6679931640624
51015,07,2021,NA,"Augusta County, VA",2021,Jul.,2021/07,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1907.837123325893
51015,09,2021,NA,"Augusta County, VA",2021,Sep.,2021/09,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1891.5450032552083
51015,10,2021,NA,"Augusta County, VA",2021,Oct.,2021/10,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1904.4083251953125
51019,01,2021,NA,"Bedford County, VA",2021,Jan.,2021/01,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1893.550048828125
51019,02,2021,NA,"Bedford County, VA",2021,Feb.,2021/02,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1882.719970703125
51019,03,2020,NA,"Bedford County, VA",2020,Mar.,2020/03,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1858.550048828125
51019,04,2018,NA,"Bedford County, VA",2018,Apr.,2018/04,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1866.3400268554688
51019,04,2020,NA,"Bedford County, VA",2020,Apr.,2020/04,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1877.4499918619792
51019,04,2021,NA,"Bedford County, VA",2021,Apr.,2021/04,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1916.3799438476562
51019,05,2021,NA,"Bedford County, VA",2021,May,2021/05,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1888.8699951171875
51019,10,2020,NA,"Bedford County, VA",2020,Oct.,2020/10,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1886.4266696506077
51019,11,2020,NA,"Bedford County, VA",2020,Nov.,2020/11,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1858.864990234375
51019,11,2021,NA,"Bedford County, VA",2021,Nov.,2021/11,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1899.4049682617188
51019,12,2020,NA,"Bedford County, VA",2020,Dec.,2020/12,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1873.300048828125
51019,12,2020,NA,"Bedford County, VA",2020,Dec.,2020/12,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1873.300048828125
51041,01,2018,NA,"Chesterfield County, VA",2018,Jan.,2018/01,29,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1871.72998046875
51041,01,2019,NA,"Chesterfield County, VA",2019,Jan.,2019/01,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1851.8299560546875
51041,01,2021,NA,"Chesterfield County, VA",2021,Jan.,2021/01,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1902.2900390625
51041,01,2021,NA,"Chesterfield County, VA",2021,Jan.,2021/01,23,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1902.2900390625
51041,02,2018,NA,"Chesterfield County, VA",2018,Feb.,2018/02,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1865.4599609375
51041,02,2019,NA,"Chesterfield County, VA",2019,Feb.,2019/02,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1823.9249877929688
51041,02,2019,NA,"Chesterfield County, VA",2019,Feb.,2019/02,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1823.9249877929688
51041,02,2020,NA,"Chesterfield County, VA",2020,Feb.,2020/02,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1854.699951171875
51041,02,2020,NA,"Chesterfield County, VA",2020,Feb.,2020/02,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1854.699951171875
51041,03,2019,NA,"Chesterfield County, VA",2019,Mar.,2019/03,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1831.510009765625
51041,03,2019,NA,"Chesterfield County, VA",2019,Mar.,2019/03,31,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1831.510009765625
51041,03,2020,NA,"Chesterfield County, VA",2020,Mar.,2020/03,28,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1835.3900146484375
51041,03,2020,NA,"Chesterfield County, VA",2020,Mar.,2020/03,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1835.3900146484375
51041,03,2021,NA,"Chesterfield County, VA",2021,Mar.,2021/03,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1916.030029296875
51041,03,2021,NA,"Chesterfield County, VA",2021,Mar.,2021/03,29,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1916.030029296875
51041,04,2018,NA,"Chesterfield County, VA",2018,Apr.,2018/04,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1874.8800048828125
51041,04,2019,NA,"Chesterfield County, VA",2019,Apr.,2019/04,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1821.31005859375
51041,04,2019,NA,"Chesterfield County, VA",2019,Apr.,2019/04,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1821.31005859375
51041,04,2020,NA,"Chesterfield County, VA",2020,Apr.,2020/04,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1858.050048828125
51041,04,2020,NA,"Chesterfield County, VA",2020,Apr.,2020/04,25,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1858.050048828125
51041,04,2021,NA,"Chesterfield County, VA",2021,Apr.,2021/04,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1875.85400390625
51041,04,2021,NA,"Chesterfield County, VA",2021,Apr.,2021/04,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1875.85400390625
51041,05,2018,NA,"Chesterfield County, VA",2018,May,2018/05,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1884.4875183105469
51041,05,2019,NA,"Chesterfield County, VA",2019,May,2019/05,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1878.2766520182292
51041,05,2019,NA,"Chesterfield County, VA",2019,May,2019/05,17,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1878.2766520182292
51041,05,2020,NA,"Chesterfield County, VA",2020,May,2020/05,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1888.6875
51041,05,2020,NA,"Chesterfield County, VA",2020,May,2020/05,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1888.6875
51041,05,2021,NA,"Chesterfield County, VA",2021,May,2021/05,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1923.4650268554688
51041,05,2021,NA,"Chesterfield County, VA",2021,May,2021/05,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1923.4650268554688
51041,06,2019,NA,"Chesterfield County, VA",2019,Jun.,2019/06,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1852.3199462890625
51041,06,2019,NA,"Chesterfield County, VA",2019,Jun.,2019/06,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1852.3199462890625
51041,06,2020,NA,"Chesterfield County, VA",2020,Jun.,2020/06,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1881.1099853515625
51041,06,2020,NA,"Chesterfield County, VA",2020,Jun.,2020/06,21,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1881.1099853515625
51041,06,2021,NA,"Chesterfield County, VA",2021,Jun.,2021/06,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1898.7099914550781
51041,06,2021,NA,"Chesterfield County, VA",2021,Jun.,2021/06,16,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1898.7099914550781
51041,07,2018,NA,"Chesterfield County, VA",2018,Jul.,2018/07,11,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1876.0900065104167
51041,07,2019,NA,"Chesterfield County, VA",2019,Jul.,2019/07,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1880.7649943033855
51041,07,2019,NA,"Chesterfield County, VA",2019,Jul.,2019/07,10,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1880.7649943033855
51041,07,2020,NA,"Chesterfield County, VA",2020,Jul.,2020/07,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1889.3880126953125
51041,07,2020,NA,"Chesterfield County, VA",2020,Jul.,2020/07,19,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1889.3880126953125
51041,07,2021,NA,"Chesterfield County, VA",2021,Jul.,2021/07,27,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1896.9733072916667
51041,08,2018,NA,"Chesterfield County, VA",2018,Aug.,2018/08,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1863.018017578125
51041,08,2019,NA,"Chesterfield County, VA",2019,Aug.,2019/08,15,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1859.0349731445312
51041,08,2019,NA,"Chesterfield County, VA",2019,Aug.,2019/08,27,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1859.0349731445312
51041,08,2020,NA,"Chesterfield County, VA",2020,Aug.,2020/08,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1877.3916829427083
51041,08,2020,NA,"Chesterfield County, VA",2020,Aug.,2020/08,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1877.3916829427083
51041,08,2021,NA,"Chesterfield County, VA",2021,Aug.,2021/08,18,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1913.6033121744792
51041,09,2018,NA,"Chesterfield County, VA",2018,Sep.,2018/09,13,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1864.5799967447917
51041,09,2019,NA,"Chesterfield County, VA",2019,Sep.,2019/09,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1871.7250061035156
51041,09,2019,NA,"Chesterfield County, VA",2019,Sep.,2019/09,14,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1871.7250061035156
51041,09,2020,NA,"Chesterfield County, VA",2020,Sep.,2020/09,20,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1863.5
51041,09,2020,NA,"Chesterfield County, VA",2020,Sep.,2020/09,22,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1863.5
51041,09,2021,NA,"Chesterfield County, VA",2021,Sep.,2021/09,24,Not Applicable,Not Applicable,Not Applicable,Not Applicable,respiratory,1928.5950012207031
51041,09,2021,NA,"Chesterfield County, VA",2021,Sep.,2021/09,12,Not Applicable,Not Applicable,Not Applicable,Not Applicable,mh,1928.5950012207031
